ID_LABEL1,Date Ordered,ID #,Format,Pub Status,Pub Status Description,SRDP,Order Disc Class,Product Class,Quantity Ordered,Order Price,Disc Pct,Line Amount
124,8/25/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,15,69,,"1,035.00"
124,8/18/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,5,69,0,345
124,5/5/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,5/5/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,9/14/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,3,69,,207
124,8/10/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,10/19/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/24/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,9,69,0,621
124,10/19/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/5/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,10/6/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/15/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,6,69,,414
124,7/31/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,75,69,0,"5,175.00"
124,8/26/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,16,69,0,"1,104.00"
124,12/19/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/19/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,8/8/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,20,69,0,"1,380.00"
124,12/19/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/19/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,8/22/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,2,69,0,138
124,9/21/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,4,69,,276
124,4/28/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/13/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,200,69,0,"13,800.00"
124,7/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,69
124,9/15/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,,69
124,7/6/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,10,69,0,690
124,1/20/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,8/3/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,4,69,0,276
124,9/6/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,7/12/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,5,69,0,345
124,11/18/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/16/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/27/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,9,69,0,621
124,8/10/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,2,69,0,138
124,7/7/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,10,69,0,690
124,12/21/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/21/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/21/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,11/18/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,2,69,0,138
124,7/15/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,7,69,0,483
124,6/13/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,36,69,0,0
124,8/12/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,69
124,6/8/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/13/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,2,69,0,138
124,1/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/1/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,9/19/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,69
124,11/3/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,9/1/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,7,69,0,483
124,4/15/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,10,69,0,0
124,5/21/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,5/21/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/18/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,9/11/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,3,69,,207
124,5/29/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,7/6/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,2,69,,138
124,6/16/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/9/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/9/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,7/14/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,30,69,0,"2,070.00"
124,7/28/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,35,69,0,"2,415.00"
124,12/3/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/1/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/27/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,40,69,0,"2,760.00"
124,4/24/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/13/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,10,69,0,690
124,4/5/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,4/5/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,4/5/17,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,10/21/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,-8,69,0,-552
124,2/20/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/20/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,12/20/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,10,0,10
124,8/17/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,30,69,0,"2,070.00"
124,11/18/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,-18,69,,"-1,242.00"
124,11/11/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,9/16/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,69
124,9/29/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,8/4/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,18,69,,"1,242.00"
124,9/15/16,22,C,3,Out of Print / Cancel,,124ND,UCTECH,2,69,,138
124,7/23/15,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,34.5,0,34.5
124,8/6/14,22,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,1/7/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,99,0,99
124,5/6/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/27/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,9/14/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,7/17/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,3/18/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,7/22/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,9/3/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,7/8/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,6/22/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,5/10/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/16/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,119,100,0
124,11/10/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/10/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/4/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,8/3/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,0
124,8/4/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,6/1/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,6/9/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,99,,99
124,8/3/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,0
124,1/19/18,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/24/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,7/17/18,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,0
124,5/16/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,7/27/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/24/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,8/9/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/31/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,2/8/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/13/14,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,99,0,99
124,5/18/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/29/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,119,0,0
124,9/9/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,119,0,238
124,3/17/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/12/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/24/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/24/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,5/24/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,10,0,10
124,10/6/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,10/6/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,4/28/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,5/12/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,1/19/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,1/19/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/16/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,119,0,238
124,12/14/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,12/14/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/22/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,5/19/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,5/19/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/14/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,6/30/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,5/19/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,7/13/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,6/10/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/4/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,0
124,1/10/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,3/13/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/17/14,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,99,0,99
124,7/28/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,7/8/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,109,0,218
124,8/24/18,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,119,0,0
124,8/29/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,11/11/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,7/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,6/2/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,4,119,100,0
124,9/11/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/19/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,7/6/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/19/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,3/7/19,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,0
124,8/18/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/18/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,8/19/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/10/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,5/5/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/9/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,5/5/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/10/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,100,0
124,12/5/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,5/11/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,99,0,0
124,10/6/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/26/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,12/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,12/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/8/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,12/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,12/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,8/22/14,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,99,0,99
124,4/28/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,4/25/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,2/13/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,5,109,100,0
124,1/20/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/6/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/18/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/29/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,2/16/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,12/21/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,7/12/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,,119
124,7/9/18,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,119,0,0
124,9/19/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,12/1/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,11/3/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,4/15/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,0
124,11/12/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,5/31/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,7/14/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,109,0,218
124,2/17/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,-1,119,100,0
124,8/24/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,7/28/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,2,109,0,218
124,2/27/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,109,0,109
124,6/13/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,4/5/17,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,12/20/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,12/20/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,10,0,10
124,8/17/16,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,100,0
124,9/16/15,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,119
124,3/12/18,23,C,3,Out of Print / Cancel,,124ND,UCTECH,1,119,0,0
124,1/7/15,24,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,9/3/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/8/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/22/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/16/16,24,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,8/4/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/13/14,24,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,5/18/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,3/22/18,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/24/17,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/17/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/3/17,24,P,1,Active Title,,124ND,UCTECH,2,89,100,0
124,8/3/17,24,P,1,Active Title,,124ND,UCTECH,4,49,0,196
124,8/24/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/24/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,9/16/16,24,P,1,Active Title,,124ND,UCTECH,2,89,0,178
124,6/30/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,1/31/18,24,P,1,Active Title,,124ND,UCTECH,1,89,,89
124,6/10/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/18/17,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,11/17/14,24,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,7/28/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/8/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,10/14/14,24,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,7/27/15,24,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,7/19/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/2/17,24,P,1,Active Title,,124ND,UCTECH,4,89,100,0
124,9/11/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/19/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/19/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,2/12/19,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/10/15,24,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,8/14/18,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,5/11/15,24,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,8/26/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/8/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/22/14,24,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,9/29/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,2/16/18,24,P,1,Active Title,,124ND,UCTECH,1,89,,89
124,7/9/18,24,P,1,Active Title,,124ND,UCTECH,2,89,100,0
124,8/10/15,24,P,1,Active Title,,124ND,UCTECH,-1,89,100,0
124,8/17/18,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,4/15/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/28/15,24,P,1,Active Title,,124ND,UCTECH,2,89,0,178
124,8/24/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,2/27/15,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/13/16,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/17/16,24,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,4/16/19,24,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,4/27/18,24,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,1/7/15,25,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,9/14/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,9/3/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/22/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/16/16,25,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,8/4/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/13/14,25,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,5/18/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/24/17,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/17/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/3/17,25,P,1,Active Title,,124ND,UCTECH,2,89,100,0
124,8/3/17,25,P,1,Active Title,,124ND,UCTECH,4,49,0,196
124,8/24/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/24/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/5/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,9/14/18,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/30/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/10/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/18/17,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,11/17/14,25,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,7/28/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/8/15,25,P,1,Active Title,,124ND,UCTECH,1,89,,89
124,10/14/14,25,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,7/27/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/19/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/2/17,25,P,1,Active Title,,124ND,UCTECH,4,89,100,0
124,8/10/16,25,P,1,Active Title,,124ND,UCTECH,-1,89,,-89
124,9/11/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/19/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/19/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/10/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/14/18,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,5/11/15,25,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,8/8/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,8/22/14,25,P,1,Active Title,,124ND,UCTECH,1,82,0,82
124,1/6/16,25,P,1,Active Title,,124ND,UCTECH,1,89,,89
124,8/19/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,9/29/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/9/18,25,P,1,Active Title,,124ND,UCTECH,2,89,100,0
124,8/10/15,25,P,1,Active Title,,124ND,UCTECH,-1,89,0,-89
124,4/15/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,7/28/15,25,P,1,Active Title,,124ND,UCTECH,2,89,0,178
124,8/24/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,2/27/15,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,6/13/16,25,P,1,Active Title,,124ND,UCTECH,1,89,,89
124,8/17/16,25,P,1,Active Title,,124ND,UCTECH,1,89,0,89
124,4/27/18,25,P,1,Active Title,,124ND,UCTECH,1,89,100,0
124,1/7/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,69
124,2/9/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,2/4/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,1/20/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,1/20/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,5/8/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,10,69,0,0
124,8/15/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,8,69,,0
124,8/13/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,11/5/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,69
124,8/25/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,,69
124,8/29/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,105,69,0,"7,245.00"
124,8/13/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,60,69,,0
124,8/13/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,75,69,0,0
124,10/27/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,,69
124,1/12/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,18,69,,"1,242.00"
124,1/12/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,20,69,,"1,380.00"
124,1/29/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,3/19/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,6/9/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,100,0
124,9/15/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,8,69,0,552
124,9/10/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,20,69,0,"1,380.00"
124,8/21/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,75,69,,"5,175.00"
124,7/31/14,26,C,3,Out of Print / Cancel,,124ND,UCTECH,50,69,0,0
124,2/13/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,50,69,0,"3,450.00"
124,7/9/15,26,C,3,Out of Print / Cancel,,124ND,UCTECH,1,69,0,0
